origin,train_end,step,target_date,y_true,y_pred,insample_scale,serie,municipio,tributo
2021-03-01,2021-03-01,12,2022-03-01,123924826.15024877,100814769.05996428,10736377.263564026,salvador-IPTU,salvador,IPTU
2021-04-01,2021-04-01,1,2021-05-01,62874566.758613415,67996780.70904511,10751307.212843925,salvador-IPTU,salvador,IPTU
2021-04-01,2021-04-01,2,2021-06-01,64970539.980599545,69688658.25295295,10751307.212843925,salvador-IPTU,salvador,IPTU
2021-04-01,2021-04-01,3,2021-07-01,59657057.5193954,75945037.5390428,10751307.212843925,salvador-IPTU,salvador,IPTU
2021-04-01,2021-04-01,4,2021-08-01,67559564.12545998,67705132.62109058,10751307.212843925,salvador-IPTU,salvador,IPTU
2021-04-01,2021-04-01,5,2021-09-01,59308358.66786285,67650190.18717852,10751307.212843925,salvador-IPTU,salvador,IPTU
2021-04-01,2021-04-01,6,2021-10-01,53898960.48452419,70005204.7860768,10751307.212843925,salvador-IPTU,salvador,IPTU
2021-04-01,2021-04-01,7,2021-11-01,55536055.336053334,66466469.54236539,10751307.212843925,salvador-IPTU,salvador,IPTU
2021-04-01,2021-04-01,8,2021-12-01,60702736.74751406,77658003.6481637,10751307.212843925,salvador-IPTU,salvador,IPTU
2021-04-01,2021-04-01,9,2022-01-01,65044094.43652048,79718751.65940095,10751307.212843925,salvador-IPTU,salvador,IPTU
2021-04-01,2021-04-01,10,2022-02-01,287530945.4916237,431655239.81462634,10751307.212843925,salvador-IPTU,salvador,IPTU
2021-04-01,2021-04-01,11,2022-03-01,123924826.15024877,85092651.76910254,10751307.212843925,salvador-IPTU,salvador,IPTU
2021-04-01,2021-04-01,12,2022-04-01,61648619.59981778,72209763.90794507,10751307.212843925,salvador-IPTU,salvador,IPTU
2021-05-01,2021-05-01,1,2021-06-01,64970539.980599545,67694191.61918798,10815207.936321974,salvador-IPTU,salvador,IPTU
2021-05-01,2021-05-01,2,2021-07-01,59657057.5193954,73739519.641492,10815207.936321974,salvador-IPTU,salvador,IPTU
2021-05-01,2021-05-01,3,2021-08-01,67559564.12545998,65731870.56857147,10815207.936321974,salvador-IPTU,salvador,IPTU
2021-05-01,2021-05-01,4,2021-09-01,59308358.66786285,65659342.835603565,10815207.936321974,salvador-IPTU,salvador,IPTU
2021-05-01,2021-05-01,5,2021-10-01,53898960.48452419,67921231.51238942,10815207.936321974,salvador-IPTU,salvador,IPTU
2021-05-01,2021-05-01,6,2021-11-01,55536055.336053334,68294619.00874776,10815207.936321974,salvador-IPTU,salvador,IPTU
2021-05-01,2021-05-01,7,2021-12-01,60702736.74751406,75288628.8734588,10815207.936321974,salvador-IPTU,salvador,IPTU
2021-05-01,2021-05-01,8,2022-01-01,65044094.43652048,77260194.0806394,10815207.936321974,salvador-IPTU,salvador,IPTU
2021-05-01,2021-05-01,9,2022-02-01,287530945.4916237,416993156.43603456,10815207.936321974,salvador-IPTU,salvador,IPTU
2021-05-01,2021-05-01,10,2022-03-01,123924826.15024877,82410180.046512,10815207.936321974,salvador-IPTU,salvador,IPTU
2021-05-01,2021-05-01,11,2022-04-01,61648619.59981778,69933000.6778409,10815207.936321974,salvador-IPTU,salvador,IPTU
2021-05-01,2021-05-01,12,2022-05-01,68259379.93383087,68175813.39022772,10815207.936321974,salvador-IPTU,salvador,IPTU
2021-06-01,2021-06-01,1,2021-07-01,59657057.5193954,72824858.65873381,10818447.263454236,salvador-IPTU,salvador,IPTU
2021-06-01,2021-06-01,2,2021-08-01,67559564.12545998,64930943.44752589,10818447.263454236,salvador-IPTU,salvador,IPTU
2021-06-01,2021-06-01,3,2021-09-01,59308358.66786285,64868601.81626549,10818447.263454236,salvador-IPTU,salvador,IPTU
2021-06-01,2021-06-01,4,2021-10-01,53898960.48452419,67111309.34717165,10818447.263454236,salvador-IPTU,salvador,IPTU
2021-06-01,2021-06-01,5,2021-11-01,55536055.336053334,67489641.27408145,10818447.263454236,salvador-IPTU,salvador,IPTU
2021-06-01,2021-06-01,6,2021-12-01,60702736.74751406,77183845.94012591,10818447.263454236,salvador-IPTU,salvador,IPTU
2021-06-01,2021-06-01,7,2022-01-01,65044094.43652048,76365311.15503125,10818447.263454236,salvador-IPTU,salvador,IPTU
2021-06-01,2021-06-01,8,2022-02-01,287530945.4916237,411782449.5603983,10818447.263454236,salvador-IPTU,salvador,IPTU
2021-06-01,2021-06-01,9,2022-03-01,123924826.15024877,81475774.2526742,10818447.263454236,salvador-IPTU,salvador,IPTU
2021-06-01,2021-06-01,10,2022-04-01,61648619.59981778,69157048.55266957,10818447.263454236,salvador-IPTU,salvador,IPTU
2021-06-01,2021-06-01,11,2022-05-01,68259379.93383087,67430034.97142866,10818447.263454236,salvador-IPTU,salvador,IPTU
2021-06-01,2021-06-01,12,2022-06-01,60097620.00360337,69096217.21445636,10818447.263454236,salvador-IPTU,salvador,IPTU
2021-07-01,2021-07-01,1,2021-08-01,67559564.12545998,59825120.18548661,10717224.05574527,salvador-IPTU,salvador,IPTU
2021-07-01,2021-07-01,2,2021-09-01,59308358.66786285,59753146.32284384,10717224.05574527,salvador-IPTU,salvador,IPTU
2021-07-01,2021-07-01,3,2021-10-01,53898960.48452419,61794077.14686323,10717224.05574527,salvador-IPTU,salvador,IPTU
2021-07-01,2021-07-01,4,2021-11-01,55536055.336053334,62125426.08400261,10717224.05574527,salvador-IPTU,salvador,IPTU
2021-07-01,2021-07-01,5,2021-12-01,60702736.74751406,70987589.35718136,10717224.05574527,salvador-IPTU,salvador,IPTU
2021-07-01,2021-07-01,6,2022-01-01,65044094.43652048,69397876.06961319,10717224.05574527,salvador-IPTU,salvador,IPTU
2021-07-01,2021-07-01,7,2022-02-01,287530945.4916237,375609458.2612238,10717224.05574527,salvador-IPTU,salvador,IPTU
2021-07-01,2021-07-01,8,2022-03-01,123924826.15024877,74860039.79562044,10717224.05574527,salvador-IPTU,salvador,IPTU
2021-07-01,2021-07-01,9,2022-04-01,61648619.59981778,63574258.48002526,10717224.05574527,salvador-IPTU,salvador,IPTU
2021-07-01,2021-07-01,10,2022-05-01,68259379.93383087,61978627.65328369,10717224.05574527,salvador-IPTU,salvador,IPTU
2021-07-01,2021-07-01,11,2022-06-01,60097620.00360337,63487125.19422337,10717224.05574527,salvador-IPTU,salvador,IPTU
2021-07-01,2021-07-01,12,2022-07-01,66773806.91903504,69128048.35574605,10717224.05574527,salvador-IPTU,salvador,IPTU
2021-08-01,2021-08-01,1,2021-09-01,59308358.66786285,62799986.25200587,10827376.208947297,salvador-IPTU,salvador,IPTU
2021-08-01,2021-08-01,2,2021-10-01,53898960.48452419,64951543.5360093,10827376.208947297,salvador-IPTU,salvador,IPTU
2021-08-01,2021-08-01,3,2021-11-01,55536055.336053334,65301295.93528372,10827376.208947297,salvador-IPTU,salvador,IPTU
