origin,train_end,step,target_date,y_true,y_pred,insample_scale,serie
2021-08-01,2021-08-01,12,2022-08-01,4468730.572282989,3687337.8461044882,874474.7730374555,ilheus-ISSQN
2021-09-01,2021-09-01,1,2021-10-01,2634720.4943755055,3255533.2235317794,869484.2300280825,ilheus-ISSQN
2021-09-01,2021-09-01,2,2021-11-01,1977895.37325985,2852361.9230013476,869484.2300280825,ilheus-ISSQN
2021-09-01,2021-09-01,3,2021-12-01,1851041.825639648,3452574.669300759,869484.2300280825,ilheus-ISSQN
2021-09-01,2021-09-01,4,2022-01-01,4595502.996233166,3193837.166952607,869484.2300280825,ilheus-ISSQN
2021-09-01,2021-09-01,5,2022-02-01,3599759.875636779,2309669.4303953606,869484.2300280825,ilheus-ISSQN
2021-09-01,2021-09-01,6,2022-03-01,3916152.370216925,2884589.248984904,869484.2300280825,ilheus-ISSQN
2021-09-01,2021-09-01,7,2022-04-01,4291180.637975705,3512337.125226314,869484.2300280825,ilheus-ISSQN
2021-09-01,2021-09-01,8,2022-05-01,5257128.1446916275,2987973.819940492,869484.2300280825,ilheus-ISSQN
2021-09-01,2021-09-01,9,2022-06-01,5307608.8770729955,3163065.13371968,869484.2300280825,ilheus-ISSQN
2021-09-01,2021-09-01,10,2022-07-01,4379280.2105701715,3737902.9934419366,869484.2300280825,ilheus-ISSQN
2021-09-01,2021-09-01,11,2022-08-01,4468730.572282989,3731567.1336117345,869484.2300280825,ilheus-ISSQN
2021-09-01,2021-09-01,12,2022-09-01,5802108.660436498,3696698.256382103,869484.2300280825,ilheus-ISSQN
2021-10-01,2021-10-01,1,2021-11-01,1977895.37325985,2813771.7016211073,870019.3496107172,ilheus-ISSQN
2021-10-01,2021-10-01,2,2021-12-01,1851041.825639648,3442392.4556786874,870019.3496107172,ilheus-ISSQN
2021-10-01,2021-10-01,3,2022-01-01,4595502.996233166,3162071.2931501768,870019.3496107172,ilheus-ISSQN
2021-10-01,2021-10-01,4,2022-02-01,3599759.875636779,2289160.4785272563,870019.3496107172,ilheus-ISSQN
2021-10-01,2021-10-01,5,2022-03-01,3916152.370216925,2865521.6475321697,870019.3496107172,ilheus-ISSQN
2021-10-01,2021-10-01,6,2022-04-01,4291180.637975705,3476200.4319789475,870019.3496107172,ilheus-ISSQN
2021-10-01,2021-10-01,7,2022-05-01,5257128.1446916275,2967508.389721491,870019.3496107172,ilheus-ISSQN
2021-10-01,2021-10-01,8,2022-06-01,5307608.8770729955,3137540.6363830613,870019.3496107172,ilheus-ISSQN
2021-10-01,2021-10-01,9,2022-07-01,4379280.2105701715,3697139.6029606713,870019.3496107172,ilheus-ISSQN
2021-10-01,2021-10-01,10,2022-08-01,4468730.572282989,3712510.58730085,870019.3496107172,ilheus-ISSQN
2021-10-01,2021-10-01,11,2022-09-01,5802108.660436498,3650063.1751693585,870019.3496107172,ilheus-ISSQN
2021-10-01,2021-10-01,12,2022-10-01,3184201.4593452825,3122134.8242235347,870019.3496107172,ilheus-ISSQN
